x,y
58.7910393503794,21.08473141037427
56.57319353914272,19.385883043445183
57.0673432219437,18.784351345324996
55.64830896595832,16.6578839346461
53.88535586159253,19.627796273547045
47.74002766936516,20.74248132732744
46.992348378608646,23.044029699145288
48.621154160362615,14.244883113437936
50.469969075768546,15.270328309262881
50.539105435620606,13.788251570141446
53.237417581652046,12.482138211047483
59.0393041451235,14.26687350675919
65.79971008406832,11.782796896995553
60.24698565904312,14.043160072845694
62.94347266417183,14.15497851782334
58.07738115953555,12.738609581098569
60.03162300775905,12.156192900951833
59.66484564682921,11.601342924076588
56.711548194837675,9.915784654486757
52.20038385753349,15.506564903103158
50.697122834234634,17.016900911333778
47.46563574025536,19.52941981379719
41.54218062678008,22.440660435235653
41.43033742804962,29.114979645675664
37.298713917246175,29.356515931757276
38.460002878394235,33.255285505048285
37.122811755941505,33.528709966199756
30.347737080926123,30.903485513333386
31.77587211234267,34.39519131833351
30.884943802617297,40.897958450707335
36.451340607745934,40.70615843093431
28.819173984384726,35.084999991256566
26.35936839417607,38.6135993991427
27.34053551840401,31.991006315044885
26.61711444835799,37.09290294760437
25.431877958774418,34.721290781088506
31.92916985821096,34.890186566145864
30.413942069008648,35.997512349833166
30.46822169976433,34.64044531033657
34.2896961508333,38.16860419669153
36.94873387143729,37.843246247041854
40.57555131016408,37.686072891315625
42.051206889389825,40.95487778141013
44.60899734041118,46.61457903329506
46.03608270272608,41.289113761600454
42.36730269774542,45.55852639315868
41.31969333027771,46.780870496593636
38.62715412900627,49.945935463175374
37.41020770560998,54.55687857223772
35.72713595134208,58.09272683376628
37.85976368772168,55.80832304938864
41.335095239375065,52.957104442519096
38.73422562168166,55.23935593865832
36.75672058048078,53.36145927343352
35.66921105042869,50.19864658791096
38.973773527141304,52.1229390248137
38.7545369383884,51.78017321225134
40.17805366001369,57.3626529633339
42.93230200924266,55.75477032646157
45.390717394587,55.379182902247955
44.761429883530404,61.281483635235276
43.43663192870497,59.7661678830382
37.2635329885528,55.33161375416873
38.69010897970273,53.13408091276657
40.31999053082433,49.60854908990136
37.8935438085878,51.74172896671232
42.513291147236394,53.61529247091288
46.301164858672195,59.00569253869707
49.59021555227484,56.101330123376705
49.25708632129538,58.09418381431843
47.94522523296152,59.523362671740955
42.95149458974412,56.90301092561287
44.62395919412366,49.82872222765788
41.12106469426,49.77269198675487
35.683861958153734,49.953324436591835
33.1554707900955,49.031221361413714
32.336495098420336,49.629819011275295
30.55363857799612,49.91343233357228
28.65261385704428,51.671891171901414
34.00890857658479,52.29444807678689
34.54608232791985,48.6135316733259
36.73869885364095,46.216312295329004
34.180899433747314,47.979090623998445
34.753394210655145,51.48028681842152
39.316171688011394,49.7736638706638
39.722135376061196,55.340585478305265
42.77860085473644,57.595444560683575
46.90918711409071,55.683522098023595
48.92224060851642,60.13997260872597
54.04801531843054,57.59059237075124
53.252151593997105,58.800844014827256
52.33826175234915,57.56181227279109
54.501263871984435,56.44423177909024
48.84738687781652,57.5884934623616
47.50502280929154,55.27518938111472
42.553724033799014,58.48117751979614
35.51097551142091,53.10741282440942
34.638673670138395,56.99371161825177
38.78032739706924,53.341335833932234
38.21860507198381,48.56485338233391
41.41632257956366,43.89555226713215
40.963497874096106,47.16213379462126
40.26016296036792,51.81118900676687
37.5089553920087,52.97867178096202
40.20727058605873,52.53686449692475
44.59118121385763,54.27020243746159
39.41311094623555,66.78840333392299
41.46430225135367,67.12785263395021
37.04086772412751,67.38642518067991
35.5864007852054,69.42405038401519
36.761725444052956,75.2837808827302
37.21156378152122,76.90762779047202
38.38937576243251,76.43806180349449
37.80941341557693,79.9197301482339
40.27607579998341,77.92926102535408
36.75508168552698,77.71609180939325
40.42787739320229,77.62903624619987
45.95059006080208,75.17804879232726
46.39849676883689,67.22079730659983
44.514829536154444,66.24326986637688
46.13055664616693,71.65285758290918
46.241057978177984,76.25054867095677
48.33347726444253,79.36966813549977
46.859366174522904,83.74939532104645
43.46635520579439,85.31522433548521
40.45567049363801,83.67670423041902
35.83430652193575,82.04386877403304
36.94463563988003,81.82639747496003
32.68262867499543,86.4772852676944
33.74901491474929,89.66506806669784
36.23212046087289,87.56257158025139
30.08134191567559,84.66774555101851
33.955624888056946,81.3361403381979
36.53618160071642,79.39953944814128
37.77930218372383,73.63179844424702
41.469917908902815,73.50635500014297
44.27114504377351,74.10675025250985
46.794844355036545,73.78441284189117
49.14554414613042,69.01072486616906
45.72803686630489,71.3048751035739
45.60414434192925,70.58149089825389
45.03616039506168,72.16808500308164
43.15984269622044,73.78181931608339
40.26385459054626,72.49397527838342
43.37854525836942,75.88157289936161
39.90903853517756,78.53356882556287
36.62285549336468,80.85159181561254
30.61828453732096,77.3189776289771
29.008772873516712,76.79250281310942
33.51063698014037,79.65119920587145
38.49270395173101,83.46682840641205
37.59821086152026,82.62462884982871
40.97859594176126,82.75229452426126
40.482138358447855,78.53001278147433
40.14548189435396,69.70410719497616
38.70311153929666,66.60542214272928
40.893223926526055,65.09172724349588
39.85267156300096,69.35164876031413
36.53522806845103,70.35301211036162
30.541867740390686,70.63676049392346
31.839241941791457,73.35591125866411
28.99735615599112,74.36675526509323
30.00344807412379,74.30593949821774
30.477841201006314,75.7717637285511
31.736049580028496,72.62210074470241
27.95440344127417,80.54670621778803
34.02531970080929,76.14578376374922
35.44903320866702,78.1299140337006
37.8249701626677,78.57388338596765
34.89394373547132,77.99701941016679
33.34086968388829,78.42194451314651
32.49220510423754,78.00554962175039
35.71315084090523,81.89691632700423
31.978174663294897,80.44248963251185
29.477445635809495,84.31223904564514
29.289707843849325,88.89434586823542
27.779464576244255,88.97656506901323
23.514511932188864,93.09554409761891
22.36783182833628,88.39906702973748
20.494304741781445,81.1103081493822
20.393690007346336,81.46602562426139
21.304673159248978,86.20345966570248
20.35290299135261,88.75685947361902
21.340288422258684,88.14552276872097
14.772863783737309,91.14178454320165
13.179158223057723,91.19856605823746
9.161608491773745,92.09347651273542
9.503231931970305,92.18650319202202
9.076978630454251,95.50442275350892
12.132437278974361,97.79997339937526
22.634610437271693,95.90189424605589
21.4344706762563,92.69280320499709
22.81318008494622,90.5187771802755
14.280211030222642,86.68186513073682
14.508691596828035,89.87509306156245
9.585210090203692,87.9383810011429
9.144540988922113,85.63454317374001
10.824228386859025,85.6471949469406
11.84016041120481,83.35386398843536
16.69911491534308,83.35267810661645
20.789677983085944,81.96444560193846
22.65554659921946,79.81604544228563
19.648507517774163,77.58869412397681
19.50346432106978,76.89699819315186
24.370864262076562,73.26447646963001
20.92291171132946,78.64094346385023
22.848054675770136,72.69139990901299
24.420557637510377,73.44191180216205
17.639230135059922,72.27325280047984
17.58403273080906,74.58615064097535
20.60241305386034,74.88892851629018
23.870471441905902,74.42637180770701
21.158828389366,71.47222943458533
22.87482348176855,65.27995508036324
25.018239221813722,61.78066379000588
23.882272888953466,63.37882169093482
27.73374019096292,57.24184963180969
25.184380841188013,57.39699632557121
23.299390341789795,60.121687810427495
16.70164406626055,61.26580505581759
18.04852192543038,61.42101089925076
21.534100521101994,57.53275570574268
25.03985452858104,55.3099262187433
27.33424672322501,54.28470245813289
29.909425808244272,56.752765081440984
25.279681899220684,56.2642210305612
24.98738524321906,55.51199339270044
22.597769762516048,61.36675408589943
23.25899151166627,66.28414642598348
21.459185439350453,62.92645024805105
21.877389636235375,61.14533971746131
29.43569481746429,61.92143491074694
33.08053331323772,61.212339137950195
32.04943693018711,61.1145886526165
33.17431367980522,63.80121815323279
32.78802876671767,61.64817643082735
29.411106525077148,61.405694995147066
31.222973753479376,62.85385080410079
31.16662971614715,60.956045286277735
31.630742229844238,62.76425108068778
31.514314577140688,63.11959144250229
31.038378110377558,66.01465432579707
29.652667194292675,66.60136947514508
30.899958142144204,68.89567325305852
35.630361119486885,71.03164574438063
37.52523974765691,66.38234784261753
39.44285739376693,73.63571980690939
36.81813219641194,70.41171496303546
36.13933714647128,73.64118509768684
37.79874390542388,72.13238587844332
37.684932957762584,75.41179108323071
39.81194336103522,83.0925744632507
42.99220388331228,84.21065217178374
44.93613905247992,83.10706726109954
41.84414933301644,83.65084345865974
43.39543956280454,79.2385711188835
41.74360338246141,78.07088142964443
42.58363841752579,77.24721543046233
43.991157801262865,77.55747359487907
47.34420779593142,72.14628633204593
52.58449601892917,76.62936519275506
52.74361261637703,78.68586776507415
54.66168707281486,76.35435324613506
55.18240373195996,78.81515606842149
56.1621303464502,82.13972424626066
56.4625344231248,82.39508129361974
54.03452578967774,81.24231076275109
52.58077083694664,86.6355231907345
53.34131617164871,83.47505909250928
54.60179494991075,82.86789009198318
44.94494407027071,84.38531652546173
40.03487939525998,86.2145816388403
36.99509699051274,81.60295477646193
38.55834254990507,76.87789921257092
37.145755637934364,77.52419728277353
39.08180486865073,79.87972901176468
38.96707336037523,77.24746379934065
45.0507119042104,75.33118260692211
50.75416104849099,73.90017299323775
54.426468853618935,77.28370111420978
51.12019926019802,78.40720937371951
53.508958598777525,80.6239094767899
52.8798631439739,81.57879098264118
51.631744783062665,77.87319171164381
54.7434646972711,76.10332365429949
59.10664320302176,78.00844068063782
56.28384656894835,77.49868683589588
55.37821794878498,74.74469827688493
56.96387753905205,73.23118768327153
62.12373916089305,75.95356482257874
59.34033694536871,75.89347989775811
58.62325825545535,70.94607166249298
61.56814728432871,73.94963086026677
64.49483910004076,72.50450836723051
67.87526955712465,71.84121134538903
70.83246648948158,77.57292756356902
71.27553283710044,73.08518508914975
70.27340326283823,75.11216037489798
74.13098475985853,71.52679515009604
73.52841813498061,72.26467825631163
74.90400361800768,75.14369047737829
71.90477408038606,73.80453451849583
75.09224395470098,75.04520644324838
76.51014806991967,78.60379180353686
76.83919377966151,80.2734852296471
75.84445550642418,76.02019008984979
71.74849043164286,76.25521231645172
71.11742403127627,74.18517534034974
72.12307353645677,71.3698894996344
72.47515288668386,71.30815374958887
69.81887470721647,64.04058863509641
74.42481872288276,65.04188349194051
66.000112781279,63.693397800741536
67.24537892665711,62.9719535911641
69.0805438772653,59.8942112489644
69.63447287415403,59.72508096224471
69.05558004235814,59.0261262038679
69.68727522114897,61.97565029353443
68.01088921976341,60.68784426327507
68.51864030615587,60.3078966794745
69.73802182094605,62.57933142665637
73.82111964348869,62.21110269791955
66.61967106310341,61.99093057220108
67.73870760862927,61.399726899963156
67.25413231754325,53.707459572249775
68.86051983693753,52.682779377017475
64.08207603694008,49.927100846408756
61.34724363319873,51.85213447014592
63.12329923893419,56.64219576540105
65.17221739838011,52.367905109830645
60.715906384890054,55.943572638244085
65.67020315911046,55.19174713873148
67.43729336508358,50.43286305105342
61.29007301559573,46.72027420621323
60.16054688289049,45.07153731009806
59.43286232074798,43.51881333875341
61.5810011559491,48.03311317177735
61.695467583791206,54.45252887650826
59.689303740901245,52.792006144576554
60.9154284029662,51.670033945614804
64.63759445625946,49.64267302385516
68.8203200966076,50.2567083400438
76.93299411328512,48.78904814216133
76.29201969708959,49.249639630129316
69.39500368058388,51.15416918844289
70.91557260254112,51.49986420846721
66.03176432460367,46.60920878168755
67.88681496101619,50.32545009205617
72.9289548461562,47.49381536488222
69.66928527082898,46.63386937370676
63.42147798066004,44.771505472326936
66.11507332253765,49.94057244566279
66.99784037728072,55.12845859879684
68.29713469028293,55.733604432603
67.75499005308998,56.324751276305655
66.94907427139256,55.87915235194474
64.85598850831498,56.69828314825252
64.90167840835056,52.019440258354834
64.14051658886893,49.31356972974054
57.66353803464635,50.84374418417336
62.592543081089325,58.33748902167989
67.53334745501571,55.58377272542748
71.24979844068115,59.12520432601789
64.96372952132896,61.84883775719986
66.94703744931822,62.36368265003613
67.85972364165414,62.548066783910635
73.02035791868386,61.27749893057895
72.38809404211258,61.300864948684364
73.25982038867063,55.72497949371345
77.64897895950612,56.44028593151408
79.44870895473518,57.064253884212086
78.85912988762077,55.94088158211624
79.16306949276728,56.42171330302633
82.816327933573,57.516043983230574
82.39419969655111,63.798114454033644
78.34829894460576,59.56000091712133
79.46964909225201,58.88841762079778
73.8578838428642,57.90106073778079
71.61059297517062,61.47800344168217
69.646022380199,64.8003386752408
71.0999797793279,64.1478630414791
71.16693097989712,65.50340099765927
63.868272349442115,66.53768211626273
62.66939087367489,72.22320236337595
60.483406494538,75.83630672292287
52.53051653777226,78.41237720922202
53.403630108414795,77.63124247840086
53.0213445425107,76.80727754355553
54.35899814235541,76.3827463067154
48.70567512478506,75.79516078530223
55.77248575237206,75.94330149238931
56.69203797933629,74.55805150942514
57.24244652933206,75.12076477209334
56.416453534641626,77.85064333339415
53.49742473235999,77.43892993503701
55.094544930417506,76.59458858353248
51.224297652668724,78.35997505038029
48.11843199640509,76.9454624432566
45.49959937579271,76.59530845318857
44.14176170511154,75.09452351878107
46.295206154002194,80.66838227134487
45.16464694181721,82.32116305236677
44.040730800711444,82.63404590664221
47.606993685072396,82.79308709287496
45.02800651554813,80.48485647327537
43.07768307358849,80.44278483144873
45.79095352070475,76.14589193612474
42.51075715331886,73.2222359168528
36.9786514696071,77.41517159795893
36.86361209712468,83.42596357763163
32.35947353547427,87.51852739503616
30.140666056922235,86.23031134017938
27.013285847561114,83.22657807712024
22.827235305882652,83.91068295616161
18.671366739752866,83.14603831926405
18.642268901952914,85.25404639775333
18.959735402962828,86.27016790254706
20.586447589074062,86.21561587671768
21.73545459485014,83.11746860209533
19.283201763064866,89.11792463744017
19.246094919082253,86.8711242264063
23.609658303954262,86.37514434301295
21.565274172455922,81.7930307393489
24.030243886755795,78.35784564825525
22.32567320085551,80.39466865104191
22.906373550388835,80.12136287865377
22.22968476920782,83.74510335080859
29.28243088285214,82.00976924000453
31.08146357902729,88.1091713565518
34.49374159794507,85.93721905005567
33.131809872281806,84.04627648662373
30.243248184102484,82.07331516027567
31.071371160901418,80.21696645140376
33.84215841240325,80.6067344503537
32.58633673722816,83.40879680992465
33.595014215927094,84.24638178584884
36.88390458641753,86.05920630706598
36.539537397509,89.02401504184932
37.51768617331318,98.2493553704964
40.99204427565837,101.8961338804939
45.0745237741846,102.14860889956618
49.22626360420263,102.22247030605764
46.5978625195833,100.43898852798972
48.267388763222606,95.50229397291525
48.9262585521682,93.1990487689233
51.1974581739105,90.83944031310664
57.11820095326414,93.26749442948672
53.10571661276433,98.82917983186908
52.38708107919691,96.52869838179596
49.14954337268291,98.32412813424035
53.907259260871434,96.49498144096471
50.752505159408585,92.8909333132867
55.4845542460803,98.17424300729365
54.38259174446764,99.87461579306685
54.373403903968565,99.68288594263994
57.421911137726426,101.0773112527089
58.46384989886587,100.1520954215844
61.04300469600487,99.2603144563546
61.20087346476188,99.95436323183041
57.40248576976898,99.00854190017284
56.413948243154614,99.32857415974657
52.898070732524126,95.57636822321338
58.031908673897824,99.23336400495656
60.84329797060735,105.00394768764565
62.17017461662337,104.71593143886903
63.69494821416947,98.77310416876112
60.22250441439712,101.17212520532959
60.32564362815908,97.1318843650828
62.40812006548979,100.29068873439961
64.52014068207528,100.1948819056052
61.876320088510234,100.53512697492269
63.226373356138076,99.40116963087905
65.13334034301104,100.39549071062804
66.1867410442441,93.96803554303418
69.60545726463927,99.42104095641736
68.33274288652174,94.75067630188907
70.3532147997496,93.27813093277358
67.29525318180387,97.1288878451521
62.92062355989868,99.39759634938527
58.97494182352837,104.02169372449563
60.608424147199045,103.20773927720296
61.08077342884604,105.0484612189073
63.70512987889579,107.66616755987471
65.43404278494123,106.15655419402232
67.53404670266177,102.0097823955596
70.70926789607218,104.77046925209909
75.11773923323553,102.90858465358737
75.70659232736796,105.62272330021243
76.71174719756152,104.27348287957291
77.68361336516014,104.48861906298063
80.83230569522418,102.50124597215176
81.90586039867458,103.42757552685941
84.3007422075564,103.19707000822638
84.70334643543849,102.97270743629119
84.8110721515669,102.99914142993688
83.77781515615064,111.93984840729037
81.10913271068547,108.22920047427611
78.59314044722699,105.98381716104977
78.62930606070069,110.50882398086978
83.96844437945637,111.25930951524425
76.06840212280443,112.47476051094903
71.92374846972956,110.89140310532245
68.28800578140432,112.23733988048967
66.30649905765986,114.67899668743681
67.81586176291475,113.91983005960816
68.07061602316462,116.82096609189885
66.8938315789539,119.71640723872237
66.83274900252209,120.56831678543345
69.36017055440746,124.77899233853472
71.00712333606171,124.96358044317284
73.28613236755768,120.07644590440023
78.4689840310852,115.88487448614467
81.32676418303377,114.10083149190822
82.93083453690764,113.73221293091021
83.89086964986673,111.19990196513585
77.0583639799357,112.485860040452
75.15940252506995,110.43469364297935
72.86572937322082,116.70995300391561
71.02467523221495,117.74342638683687
67.35503164434718,122.5598810995672
65.59595787412471,114.33592960450899
74.17189637583981,110.86327871622885
78.31110385521025,113.18145769771466
80.37347694796486,112.44943838996512
80.9717759341931,116.31986388843868
80.02014945309728,117.11457472377025
82.95566086190772,117.37827338086878
81.61174599810089,121.9688851623802
82.69226022105084,121.5730544414929
80.23866535256434,118.39307681137414
83.06505886202439,121.39492607398076
76.20066777322452,119.44857061260429
79.25191197300883,127.11490127610278
86.05192778021785,130.0933436409392
90.39478632304734,128.42549687463432
92.8440795438322,124.51323857893013
91.06727052624915,125.52823826511099
97.92288949151964,127.89350599210118
98.78880678308343,127.35565454145788
94.60687491796114,129.2620747457332
93.50294371995038,130.0180004781299
90.69063243819164,130.40144230941146
85.83012038923475,131.99493368917499
90.00346015820891,134.8850999335599
96.68795780920547,135.9114282665115
98.28605733056644,137.53957384126926
95.50410743194374,144.34869593824635
98.6302658236011,143.5808113703199
95.7752611733905,145.41970518589488
98.48706464464145,145.8557354233614
99.07548393323563,145.26085776350104
99.06679590510142,149.4829453573132
103.49593855581385,144.7389695123366
103.93511211822891,140.9312667136975
99.7112722305339,142.78421212042156
97.04999631356814,132.8124203011569
99.090148135955,136.86690876761574
105.53732753850628,135.61371934394717
110.10822694503067,127.32535280099015
106.80870767749067,128.9664780505064
108.29982995946695,133.1420061180244
111.32514776024831,132.88405906714033
116.1610541155429,135.05490778412204
121.59096545661373,132.511560617446
122.54045094962449,131.15305981496604
125.08897259745372,130.45877490172262
124.29254602042546,126.26404632211346
125.26717306762785,129.79153344996868
128.45536752508917,120.25400288078802
123.3335981301322,126.59481397022229
122.74027151787882,126.12382044862069
126.4253857499958,126.74566747187176
124.42496007467453,126.08207315449057
130.4243089341446,121.71373077101904
134.53914316935175,120.72586016393642
133.68144266273077,126.61690861056232
131.64849785520428,129.2575950242806
130.50042203830918,124.72900145962613
129.9754211132297,128.4254712195448
129.3875784327348,130.1628955890131
129.98383636939596,130.31098934620374
128.66359233139477,130.7277215711359
122.23501878263322,129.3100040149834
116.53044815609358,130.16286665322312
117.65198308916786,127.64548729870768
120.18594023831575,128.89721340777766
121.11429669146992,127.75435405330877
122.60939944490607,131.0880494112921
120.52089469695491,128.50496053156135
124.28087685170055,121.17344594987229
116.0042788560376,115.43477502155591
116.57899445460352,115.91662457334634
118.14908124556494,116.15688586153024
123.01070306674663,121.13995064964331
126.67581651792044,117.48498927150173
127.82555074451926,114.74581588514317
126.24216554118811,111.50966045712059
126.27604120859918,113.2303318910091
126.52488731984324,109.45656874113001
121.699140336255,107.04664498634956
119.240031931035,109.5267345021618
118.23037720409582,108.93011915341638
117.734104947679,112.39865754797893
122.90795524794908,113.74913521966903
122.12274325877257,118.18423446459417
123.50858422567299,116.85260919218406
126.70429889686265,117.50792782097413
122.1694955587025,119.49037962736269
123.11762609623197,113.61916393492027
116.31543038047239,114.05018555926117
118.47639259826475,115.97468465620413
114.17259666330537,114.8773428462724
116.28053907274293,110.02086794485555
116.55022754208058,110.6954743277318
119.47140040649874,102.93558669597778
119.92989059168187,109.31744834513134
117.9654605018902,108.3174117840933
120.9822488194839,105.90414298516676
124.64086140487092,107.61345892555079
119.66320417710578,107.93156324303938
115.04949812161256,110.94378392950742
109.73473878235257,105.21451563172401
106.13826644976949,102.67497688005501
110.29647432658196,102.61724148444439
111.21671148992736,106.01637294618918
109.01004283171227,104.18754645095665
106.33016260321713,106.66963288275207
111.49503547365342,107.48784849225198
109.5240510735096,105.84232244091534
106.00660444250383,108.15440710940594
102.64532856290332,107.34918665494388
98.94874821664432,101.34255692869678
90.91670398694681,98.52825152619886
91.6063287486591,97.52323046078786
90.89932287668479,94.13522979948712
87.9530870862766,90.75885853284286
88.62106657403857,97.23411168007766
88.1898188329745,92.90406684416526
92.21420716333614,89.74632257848292
93.97728017997831,88.3465232653303
94.23368779028793,99.20155815057433
91.86980217076963,97.3463117024613
93.05640085509451,97.27690994148469
91.77229191579957,95.09997414663125
93.63959747735126,98.50693799802505
90.62884328697405,94.91322098945223
96.41551490375333,90.40648146365582
98.67759788942855,91.79512414595406
95.18970192501902,94.19685376812346
91.70102551886706,90.75139066984187
87.3068818420701,93.38962581206317
85.88592550666574,96.82149181813729
83.32403778615301,98.76522558278282
87.77466086832395,98.49322697185579
84.21566679128179,97.40992253395852
88.18981962014634,99.74714246107672
86.9692180948894,94.23095267001008
89.23194408530296,99.38833108311735
94.44525630584751,100.75693386296146
93.84116902469005,98.2710001318978
92.03044308963682,93.0540316006562
98.78048779886393,92.96876271480639
106.32063890103159,92.73318120243147
101.20306825885146,98.61996693831264
98.48405646966619,97.23517958541406
103.69723275320553,101.84822552107234
97.28980546952427,101.85156099649599
93.84439326292042,103.55646575189262
99.57500039594025,101.92001924695661
104.29698550010262,98.98338820068123
111.16630802412726,96.37244134636052
109.70110471933062,97.31150299644186
105.27203618967445,102.21179645495097
101.88834563774444,104.15328177046602
97.81175851286092,104.50044592842458
97.77847182348003,103.27272038148911
99.32551875082177,99.74098668427548
104.13808086652942,100.3811814384047
95.31075974579899,106.72332400592735
96.74236591985095,111.63612859968774
96.18284339767006,104.48111069963045
94.85557895407123,100.60393705139859
94.73388672327981,99.07742067857684
95.39484158724615,93.49787242177776
95.56491648327605,92.04454705771755
97.56824743285769,86.69301651324197
96.22405498223982,91.93733569715457
92.48920616546985,94.27126637837124
96.69663593026796,94.23935972930111
99.82258105099625,97.53268101950587
104.7865838319178,96.36949346643597
104.43146294926463,98.91235319424892
102.07352942855496,99.06430287049558
99.86445502990567,91.69922815943117
100.92354970709232,97.08278466476756
99.74697787819684,97.34935642085365
98.31413421274273,95.00622459552588
98.74453431833696,98.39913063762107
